            1324         0.002671383         0.002122170         0.002472563         0.002472563         0.002547190         0.002547190
            2113         0.002661833         0.004000325         0.005505530         0.005505530         0.002441081         0.002441081
            1211         0.002643592         0.002554837         0.002362720         0.002362720         0.002018135         0.002018135
            1432         0.002611525         0.001965916         0.002554813         0.002554813         0.002735968         0.002735968
            2134         0.002557557         0.001839609         0.001725653         0.001725653         0.002358349         0.002358349
            4422         0.002503713         0.002293279         0.002512975         0.002512975         0.002511660         0.002511660
            1233         0.002451244         0.004980733         0.002396998         0.002396998         0.002389744         0.002389744
            1312         0.002415343         0.004165114         0.002799655         0.002799655         0.002432771         0.002432771
            1114         0.002387633         0.000714974         0.002069302         0.002069302         0.002511168         0.002511168
            4221         0.002379963         0.003237751         0.002771589         0.002771589         0.002700432         0.002700432
            2421         0.002354450         0.002874704         0.002086091         0.002086091         0.002531531         0.002531531
            4132         0.002349695         0.001931992         0.002076690         0.002076690         0.002450551         0.002450551
            2343         0.002342539         0.002260808         0.002279983         0.002279983         0.002360921         0.002360921
            4323         0.002325329         0.002220498         0.002448504         0.002448504         0.002308208         0.002308208
            1133         0.002299405         0.001835002         0.004046213         0.004046213         0.002285494         0.002285494
            1342         0.002295954         0.002269203         0.002188169         0.002188169         0.002224701         0.002224701
            3432         0.002292985         0.001854732         0.002162366         0.002162366         0.002250637         0.002250637
            1313         0.002281789         0.001752145         0.002004022         0.002004022         0.002165576         0.002165576
            3123         0.002240276         0.004559663         0.002120027         0.002120027         0.002229307         0.002229307
            4332         0.002195606         0.002004136         0.002247161         0.002247161         0.002269136         0.002269136
            3312         0.002175677         0.003929554         0.002336628         0.002336628         0.002195412         0.002195412
            4112         0.002153878         0.001778350         0.001631516         0.001631516         0.002064593         0.002064593
            3234         0.002131986         0.001989078         0.002231993         0.002231993         0.002251414         0.002251414
            1143         0.002122843         0.000920227         0.002097726         0.002097726         0.002100076         0.002100076
            3321         0.002079548         0.002635801         0.002157121         0.002157121         0.002238577         0.002238577
            1423         0.002057771         0.002178151         0.002064508         0.002064508         0.002058838         0.002058838
            4242         0.002051039         0.002629786         0.002307831         0.002307831         0.002005866         0.002005866
            2412         0.002031236         0.004285719         0.002442475         0.002442475         0.002173999         0.002173999
            2121         0.002013370         0.006378542         0.002665144         0.002665144         0.002433473         0.002433473
            3324         0.001997718         0.002002150         0.002063633         0.002063633         0.002081865         0.002081865
            2131         0.001978986         0.002421818         0.001645843         0.001645843         0.002177777         0.002177777
            3313         0.001929490         0.001653052         0.001672582         0.001672582         0.001954286         0.001954286
            2143         0.001915218         0.002179424         0.001790489         0.001790489         0.001990034         0.001990034
            2433         0.001882914         0.001958642         0.001953406         0.001953406         0.001908919         0.001908919
            2424         0.001876691         0.002183620         0.001995682         0.001995682         0.001835116         0.001835116
            2413         0.001875727         0.001802881         0.001748349         0.001748349         0.001755603         0.001755603
            3133         0.001870682         0.001731222         0.001280755         0.001280755         0.001797135         0.001797135
            3231         0.001869669         0.002618591         0.002128765         0.002128765         0.002036400         0.002036400
            2331         0.001863758         0.002512253         0.001766247         0.001766247         0.001905555         0.001905555
            4233         0.001860111         0.002206000         0.001876182         0.001876182         0.001845879         0.001845879
            3214         0.001824316         0.001830896         0.001752859         0.001752859         0.001839319         0.001839319
            2334         0.001817249         0.001908303         0.001851896         0.001851896         0.001884926         0.001884926
            3112         0.001755463         0.003788100         0.002852303         0.002852303         0.002071920         0.002071920
            1333         0.001754495         0.001903524         0.001794896         0.001794896         0.001721426         0.001721426
            3342         0.001735463         0.002140867         0.001826274         0.001826274         0.001789387         0.001789387
            3241         0.001698298         0.001313185         0.001616966         0.001616966         0.001748893         0.001748893
            3423         0.001691080         0.002054965         0.001747377         0.001747377         0.001666714         0.001666714
            4211         0.001583133         0.001131554         0.001849351         0.001849351         0.001780936         0.001780936
            2411         0.001570508         0.001004674         0.001408914         0.001408914         0.001554153         0.001554153
            2314         0.001510870         0.001756544         0.001327534         0.001327534         0.001411321         0.001411321
            3333         0.001464410         0.001795869         0.001498043         0.001498043         0.001466070         0.001466070
            3142         0.001456446         0.002063801         0.001315864         0.001315864         0.001497524         0.001497524
            2341         0.001408691         0.001259858         0.001329650         0.001329650         0.001336954         0.001336954
            1421         0.001401330         0.001213797         0.000962477         0.000962477         0.001193239         0.001193239
            1243         0.001379388         0.002497765         0.001487825         0.001487825         0.001302940         0.001302940
            2443         0.001369196         0.000982231         0.001437849         0.001437849         0.001480104         0.001480104
            1231         0.001354593         0.002775564         0.001142311         0.001142311         0.001116209         0.001116209
            1234         0.001347147         0.002108314         0.001197704         0.001197704         0.001234064         0.001234064
            1311         0.001331897         0.000976401         0.001614949         0.001614949         0.001359769         0.001359769
            4312         0.001326575         0.001844756         0.001236487         0.001236487         0.001240940         0.001240940
            3244         0.001306834         0.000997493         0.001131297         0.001131297         0.001250362         0.001250362
            3311         0.001242133         0.000921180         0.001347857         0.001347857         0.001227100         0.001227100
            1442         0.001219437         0.000985878         0.001314665         0.001314665         0.001246826         0.001246826
            4111         0.001213124         0.000416887         0.000941121         0.000941121         0.001211322         0.001211322
            2114         0.001187580         0.001693313         0.001766228         0.001766228         0.001060616         0.001060616
            1343         0.001185343         0.000954589         0.001104170         0.001104170         0.001148000         0.001148000
            4321         0.001184316         0.001237395         0.001141496         0.001141496         0.001172871         0.001172871
            3113         0.001171334         0.001593546         0.002041707         0.002041707         0.000826074         0.000826074
            3111         0.001165432         0.000888020         0.001645318         0.001645318         0.001215621         0.001215621
            4313         0.001157892         0.000776037         0.000885090         0.000885090         0.001104646         0.001104646
            4324         0.001143339         0.000939923         0.001092025         0.001092025         0.001090764         0.001090764
            3442         0.001107557         0.000930121         0.001112718         0.001112718         0.001137921         0.001137921
            4432         0.001064276         0.000870717         0.001130669         0.001130669         0.001105133         0.001105133
            4234         0.001055803         0.000933786         0.000937468         0.000937468         0.000953212         0.000953212
            1131         0.001045093         0.001022573         0.001928259         0.001928259         0.001020465         0.001020465
            2141         0.001037897         0.001214506         0.001044185         0.001044185         0.000930739         0.000930739
            1412         0.001014830         0.001809575         0.001126905         0.001126905         0.000956969         0.000956969
            1433         0.001003776         0.000827005         0.000901259         0.000901259         0.000948252         0.000948252
            4243         0.000997674         0.001106277         0.001164552         0.001164552         0.001009808         0.001009808
            3124         0.000995705         0.001930078         0.000945525         0.000945525         0.000999673         0.000999673
            1331         0.000995526         0.001060758         0.000855374         0.000855374         0.000905834         0.000905834
            4123         0.000992267         0.002140565         0.001212655         0.001212655         0.001012468         0.001012468
            1334         0.000940870         0.000805750         0.000896852         0.000896852         0.000896028         0.000896028
            2344         0.000936977         0.000956986         0.000930279         0.000930279         0.000934732         0.000934732
            1134         0.000917290         0.000776745         0.002021764         0.002021764         0.001105078         0.001105078
            4342         0.000911500         0.001005045         0.000966420         0.000966420         0.000873228         0.000873228
            3421         0.000902205         0.001145150         0.000814630         0.000814630         0.000965976         0.000965976
            1214         0.000898879         0.001940650         0.000940597         0.000940597         0.000936096         0.000936096
            3412         0.000897714         0.001707234         0.000953800         0.000953800         0.000921343         0.000921343
            4423         0.000894955         0.000964718         0.000913677         0.000913677         0.000908128         0.000908128
            3343         0.000885888         0.000900602         0.000921555         0.000921555         0.000923367         0.000923367
            1141         0.000882638         0.000512806         0.001223360         0.001223360         0.000982206         0.000982206
            3134         0.000867531         0.000732816         0.000639953         0.000639953         0.000868948         0.000868948
            1424         0.000867522         0.000921998         0.000920764         0.000920764         0.000864983         0.000864983
            2441         0.000862156         0.000547358         0.000838530         0.000838530         0.000864170         0.000864170
            3143         0.000848602         0.000868183         0.000663997         0.000663997         0.000775981         0.000775981
            2434         0.000831812         0.000829081         0.000976054         0.000976054         0.000798305         0.000798305
            2431         0.000829375         0.001091473         0.000930913         0.000930913         0.000959827         0.000959827
            4142         0.000826352         0.000968866         0.000752674         0.000752674         0.000791717         0.000791717
            4333         0.000795955         0.000843083         0.000792728         0.000792728         0.000785285         0.000785285
            4231         0.000789625         0.001229316         0.000894111         0.000894111         0.000862178         0.000862178
            3433         0.000769058         0.000780233         0.000762815         0.000762815         0.000780042         0.000780042
            4133         0.000766000         0.000812734         0.000732592         0.000732592         0.000904404         0.000904404
            4113         0.000756879         0.000748101         0.001167856         0.001167856         0.000823153         0.000823153
            3331         0.000746410         0.001000766         0.000713906         0.000713906         0.000771463         0.000771463
            4214         0.000741942         0.000859527         0.000736225         0.000736225         0.000826073         0.000826073
            1411         0.000739263         0.000424207         0.000650042         0.000650042         0.000684120         0.000684120
            3413         0.000737384         0.000718185         0.000682740         0.000682740         0.000744026         0.000744026
            3121         0.000736192         0.002540919         0.000988360         0.000988360         0.000933778         0.000933778
            3131         0.000727317         0.000964741         0.000610355         0.000610355         0.000802415         0.000802415
            3334         0.000700245         0.000760180         0.000748524         0.000748524         0.000763112         0.000763112
            1144         0.000691602         0.000389526         0.000855914         0.000855914         0.000663889         0.000663889
            3411         0.000683937         0.000400216         0.000550189         0.000550189         0.000658652         0.000658652
            3443         0.000670415         0.000391276         0.000561488         0.000561488         0.000533531         0.000533531
            3424         0.000667768         0.000869854         0.000779325         0.000779325         0.000700240         0.000700240
            1241         0.000662138         0.001391905         0.000867676         0.000867676         0.000835100         0.000835100
            1413         0.000655406         0.000761237         0.000806650         0.000806650         0.000772796         0.000772796
            4131         0.000653076         0.000452904         0.000349123         0.000349123         0.000403814         0.000403814
            2144         0.000639406         0.000922537         0.000730555         0.000730555         0.000629102         0.000629102
            4311         0.000612861         0.000432454         0.000713253         0.000713253         0.000693609         0.000693609
            4241         0.000604928         0.000616484         0.000679148         0.000679148         0.000647222         0.000647222
            3314         0.000597906         0.000699727         0.000536581         0.000536581         0.000568409         0.000568409
            4412         0.000594205         0.000801473         0.000498727         0.000498727         0.000485672         0.000485672
            2414         0.000590727         0.000763148         0.000560887         0.000560887         0.000584442         0.000584442
            2444         0.000588093         0.000415772         0.000586671         0.000586671         0.000574985         0.000574985
            1341         0.000583138         0.000531955         0.000643934         0.000643934         0.000650095         0.000650095
            1443         0.000581446         0.000414731         0.000663392         0.000663392         0.000584593         0.000584593
            1431         0.000571687         0.000460857         0.000429503         0.000429503         0.000476792         0.000476792
            3341         0.000571562         0.000501870         0.000537436         0.000537436         0.000522889         0.000522889
            4421         0.000559085         0.000537599         0.000425958         0.000425958         0.000526323         0.000526323
            1314         0.000558951         0.000741672         0.000642910         0.000642910         0.000629863         0.000629863
            4442         0.000518620         0.000436652         0.000581823         0.000581823         0.000560680         0.000560680
            1244         0.000507714         0.001057289         0.000607062         0.000607062         0.000597051         0.000597051
            4334         0.000494455         0.000356872         0.000396101         0.000396101         0.000408753         0.000408753
            4244         0.000471982         0.000468280         0.000475161         0.000475161         0.000462728         0.000462728
            4343         0.000469125         0.000422794         0.000487665         0.000487665         0.000450607         0.000450607
            4124         0.000454094         0.000906088         0.000540840         0.000540840         0.000454015         0.000454015
            4134         0.000427294         0.000344025         0.000366053         0.000366053         0.000437296         0.000437296
            1344         0.000412875         0.000404072         0.000450524         0.000450524         0.000454514         0.000454514
            3344         0.000408308         0.000381219         0.000376013         0.000376013         0.000365578         0.000365578
            4413         0.000396111         0.000337157         0.000356994         0.000356994         0.000392202         0.000392202
            4331         0.000390384         0.000469817         0.000377782         0.000377782         0.000413226         0.000413226
            4143         0.000389678         0.000407574         0.000379806         0.000379806         0.000410249         0.000410249
            1441         0.000387661         0.000231113         0.000386880         0.000386880         0.000341319         0.000341319
            3114         0.000380303         0.000674538         0.000655000         0.000655000         0.000358918         0.000358918
            1434         0.000370580         0.000350066         0.000450330         0.000450330         0.000396557         0.000396557
            4424         0.000369893         0.000408359         0.000407497         0.000407497         0.000381534         0.000381534
            4433         0.000364491         0.000366286         0.000398865         0.000398865         0.000383025         0.000383025
            3431         0.000360705         0.000434793         0.000363527         0.000363527         0.000392214         0.000392214
            3141         0.000344643         0.000483804         0.000387232         0.000387232         0.000362926         0.000362926
            4114         0.000332835         0.000316667         0.000374660         0.000374660         0.000357649         0.000357649
            3434         0.000326357         0.000330268         0.000381155         0.000381155         0.000326212         0.000326212
            4121         0.000313794         0.001192852         0.000565342         0.000565342         0.000424087         0.000424087
            4314         0.000263156         0.000328492         0.000283946         0.000283946         0.000321289         0.000321289
            1414         0.000261652         0.000322227         0.000258781         0.000258781         0.000257265         0.000257265
            4431         0.000259656         0.000204117         0.000190083         0.000190083         0.000192590         0.000192590
            3414         0.000252674         0.000304003         0.000219030         0.000219030         0.000247687         0.000247687
            4411         0.000250415         0.000187884         0.000287685         0.000287685         0.000347198         0.000347198
            4443         0.000240053         0.000183687         0.000293593         0.000293593         0.000262883         0.000262883
            3144         0.000232049         0.000367496         0.000270924         0.000270924         0.000245308         0.000245308
            3441         0.000224656         0.000218042         0.000327451         0.000327451         0.000311506         0.000311506
            1444         0.000211295         0.000175553         0.000270677         0.000270677         0.000227100         0.000227100
            4141         0.000202567         0.000227125         0.000221497         0.000221497         0.000191874         0.000191874
            4341         0.000201719         0.000235606         0.000284398         0.000284398         0.000255172         0.000255172
            4441         0.000196009         0.000102361         0.000171219         0.000171219         0.000153486         0.000153486
            3444         0.000187594         0.000165625         0.000229098         0.000229098         0.000207264         0.000207264
            4344         0.000175067         0.000178966         0.000198977         0.000198977         0.000178403         0.000178403
            4434         0.000152504         0.000155047         0.000199300         0.000199300         0.000160180         0.000160180
            4444         0.000124491         0.000077754         0.000119792         0.000119792         0.000102124         0.000102124
            4414         0.000114906         0.000142716         0.000114527         0.000114527         0.000130565         0.000130565
            4144         0.000104933         0.000172524         0.000154968         0.000154968         0.000129691         0.000129691
